tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2014-438,Moscow,Hard,28,A,20141013,27,105227,2,,Marin Cilic,R,198,CRO,26.0396988364,8,3945,105138,5,,Roberto Bautista Agut,R,,ESP,26.4969199179,16,1935,6-4 6-4,3,F,84,10,1,71,47,32,16,10,6,6,2,1,59,40,28,11,10,2,4
2014-319,Kitzbuhel,Clay,28,A,20140727,1,105676,,WC,David Goffin,R,163,BEL,23.6386036961,78,693,104932,,,Kenny De Schepper,L,203,FRA,27.1649555099,102,561,6-2 6-4,3,R32,64,5,2,48,29,25,12,9,3,3,10,5,61,36,25,8,9,2,5
2014-319,Kitzbuhel,Clay,28,A,20140727,2,104665,,,Pablo Andujar,R,180,ESP,28.5092402464,44,961,103781,,,Jurgen Melzer,L,183,AUT,33.18275154,67,770,6-3 6-4,3,R32,80,1,1,59,36,30,15,10,3,3,1,3,57,34,25,10,9,2,4
2014-319,Kitzbuhel,Clay,28,A,20140727,3,103893,,,Paolo Lorenzi,R,183,ITA,32.6160164271,83,644,104898,6,,Robin Haase,R,190,NED,27.3100616016,61,805,6-2 6-3,3,R32,70,4,1,53,33,26,12,8,2,2,0,0,53,32,18,10,9,3,7
2014-319,Kitzbuhel,Clay,28,A,20140727,4,104890,,,Andreas Haider Maurer,R,190,AUT,27.3511293634,113,527,105589,,WC,Gerald Melzer,L,,AUT,24.0410677618,147,404,6-2 7-6(1),3,R32,112,7,5,79,40,29,17,10,8,11,3,6,88,52,29,13,10,7,12
2014-319,Kitzbuhel,Clay,28,A,20140727,5,105077,,Q,Albert Ramos,L,188,ESP,26.5270362765,97,591,105634,,Q,Viktor Galovic,R,,ITA,23.8548939083,732,31,6-7(5) 7-5 6-2,3,R32,150,2,6,98,60,42,21,16,2,5,7,4,102,62,37,19,16,0,6
2014-319,Kitzbuhel,Clay,28,A,20140727,6,104216,,Q,Maximo Gonzalez,R,175,ARG,31.022587269,104,553,105807,8,,Pablo Carreno Busta,R,,ESP,23.0444900753,55,831,6-3 4-6 7-5,3,R32,150,6,1,99,61,36,20,16,9,14,2,3,96,51,32,21,15,8,14
2014-319,Kitzbuhel,Clay,28,A,20140727,7,103813,7,,Jarkko Nieminen,L,185,FIN,33.0130047912,52,853,104559,,,Teymuraz Gabashvili,R,188,RUS,29.1800136893,66,780,6-4 6-4,3,R32,81,1,2,61,44,32,7,10,3,5,5,5,66,39,28,8,10,3,7
2014-319,Kitzbuhel,Clay,28,A,20140727,8,104338,,,Juan Monaco,R,185,ARG,30.3299110198,81,655,104979,,,Andrey Golubev,R,185,KAZ,27.0171115674,65,782,0-6 6-2 6-1,3,R32,92,0,0,71,45,26,15,11,6,9,3,5,73,45,27,12,10,5,9
2014-319,Kitzbuhel,Clay,28,A,20140727,9,105137,,,Pere Riba,R,183,ESP,26.3052703628,103,557,104460,,,Dustin Brown,R,196,GER,29.6344969199,95,596,7-6(6) 7-5,3,R32,84,6,3,76,38,29,25,12,2,3,14,6,71,43,36,11,12,3,5
2014-319,Kitzbuhel,Clay,28,A,20140727,10,106233,5,,Dominic Thiem,R,,AUT,20.8980150582,50,882,105154,,Q,Joao Souza,R,193,BRA,26.1683778234,110,533,7-6(4) 3-6 7-5,3,R32,161,5,9,116,64,40,25,16,7,12,3,2,94,57,40,21,17,6,11
2014-319,Kitzbuhel,Clay,28,A,20140727,11,106210,,,Jiri Vesely,L,,CZE,21.0485968515,70,756,105526,,,Jan Lennard Struff,R,,GER,24.257357974,76,703,6-4 6-4,3,R32,78,9,3,52,28,26,16,10,1,1,0,3,69,39,26,15,10,4,6
2014-319,Kitzbuhel,Clay,28,A,20140727,12,106043,,,Diego Sebastian Schwartzman,R,,ARG,21.9466119097,100,569,100644,,WC,Alexander Zverev,R,,GER,17.2703627652,159,343,6-1 6-0,3,R32,57,1,1,40,25,15,10,6,3,4,2,3,47,21,4,12,7,5,12
2014-319,Kitzbuhel,Clay,28,A,20140727,13,105676,,WC,David Goffin,R,163,BEL,23.6386036961,78,693,104259,1,,Philipp Kohlschreiber,R,178,GER,30.7816563997,24,1505,6-3 7-5,3,R16,84,3,7,74,30,24,23,11,6,7,7,1,58,31,24,10,10,0,3
2014-319,Kitzbuhel,Clay,28,A,20140727,14,103893,,,Paolo Lorenzi,R,183,ITA,32.6160164271,83,644,104665,,,Pablo Andujar,R,180,ESP,28.5092402464,44,961,6-2 6-0,3,R16,67,1,1,49,23,18,15,7,5,5,0,2,50,27,11,11,7,3,8
2014-319,Kitzbuhel,Clay,28,A,20140727,15,104586,3,,Lukas Rosol,R,196,CZE,29.0102669405,43,970,104890,,,Andreas Haider Maurer,R,190,AUT,27.3511293634,113,527,6-3 7-6(4),3,R16,98,9,4,75,40,30,20,10,4,5,1,3,96,51,34,20,11,8,11
2014-319,Kitzbuhel,Clay,28,A,20140727,16,104216,,Q,Maximo Gonzalez,R,175,ARG,31.022587269,104,553,105077,,Q,Albert Ramos,L,188,ESP,26.5270362765,97,591,6-4 6-4,3,R16,98,1,0,59,41,26,10,10,4,7,0,1,64,44,25,6,10,4,9
2014-319,Kitzbuhel,Clay,28,A,20140727,17,104338,,,Juan Monaco,R,185,ARG,30.3299110198,81,655,103813,7,,Jarkko Nieminen,L,185,FIN,33.0130047912,52,853,6-3 6-4,3,R16,69,4,1,46,36,25,7,9,0,2,1,3,60,32,20,11,10,2,7
2014-319,Kitzbuhel,Clay,28,A,20140727,18,104312,4,,Andreas Seppi,R,190,ITA,30.431211499,48,890,105137,,,Pere Riba,R,183,ESP,26.3052703628,103,557, W/O,3,R16,,,,,,,,,,,,,,,,,,,
2014-319,Kitzbuhel,Clay,28,A,20140727,19,106233,5,,Dominic Thiem,R,,AUT,20.8980150582,50,882,106210,,,Jiri Vesely,L,,CZE,21.0485968515,70,756,6-3 7-6(3),3,R16,95,2,2,73,40,30,16,11,3,5,4,4,65,39,24,12,10,5,8
2014-319,Kitzbuhel,Clay,28,A,20140727,20,104719,2,,Marcel Granollers,R,190,ESP,28.2929500342,28,1285,106043,,,Diego Sebastian Schwartzman,R,,ARG,21.9466119097,100,569,6-3 6-4,3,R16,80,3,1,58,35,21,12,10,1,4,0,2,52,33,16,7,9,0,5
2014-319,Kitzbuhel,Clay,28,A,20140727,21,105676,,WC,David Goffin,R,163,BEL,23.6386036961,78,693,103893,,,Paolo Lorenzi,R,183,ITA,32.6160164271,83,644,6-2 6-1,3,QF,67,4,1,47,23,17,14,8,1,2,1,3,47,36,17,3,7,0,5
2014-319,Kitzbuhel,Clay,28,A,20140727,22,104216,,Q,Maximo Gonzalez,R,175,ARG,31.022587269,104,553,104586,3,,Lukas Rosol,R,196,CZE,29.0102669405,43,970,6-3 4-6 6-3,3,QF,100,1,2,84,54,42,14,14,5,7,7,2,77,38,29,17,14,0,4
2014-319,Kitzbuhel,Clay,28,A,20140727,23,104338,,,Juan Monaco,R,185,ARG,30.3299110198,81,655,104312,4,,Andreas Seppi,R,190,ITA,30.431211499,48,890,6-2 3-6 6-3,3,QF,108,1,2,76,47,30,22,13,2,4,2,4,85,41,30,19,13,4,8
2014-319,Kitzbuhel,Clay,28,A,20140727,24,106233,5,,Dominic Thiem,R,,AUT,20.8980150582,50,882,104719,2,,Marcel Granollers,R,190,ESP,28.2929500342,28,1285,6-4 7-5,3,QF,107,3,1,59,30,23,16,11,0,3,2,6,72,38,25,11,11,3,8
2014-319,Kitzbuhel,Clay,28,A,20140727,25,105676,,WC,David Goffin,R,163,BEL,23.6386036961,78,693,104216,,Q,Maximo Gonzalez,R,175,ARG,31.022587269,104,553,5-7 6-4 6-3,3,SF,143,8,1,91,48,36,19,15,3,7,2,5,117,72,43,22,16,13,19
2014-319,Kitzbuhel,Clay,28,A,20140727,26,106233,5,,Dominic Thiem,R,,AUT,20.8980150582,50,882,104338,,,Juan Monaco,R,185,ARG,30.3299110198,81,655,6-3 6-1,3,SF,59,6,0,42,28,23,7,8,0,1,0,1,49,31,14,8,8,2,7
2014-319,Kitzbuhel,Clay,28,A,20140727,27,105676,,WC,David Goffin,R,163,BEL,23.6386036961,78,693,106233,5,,Dominic Thiem,R,,AUT,20.8980150582,50,882,4-6 6-1 6-3,3,F,119,1,0,83,52,37,19,13,5,6,6,4,87,45,31,20,13,8,12
2014-410,Monte Carlo Masters,Clay,56,M,20140413,1,104559,,Q,Teymuraz Gabashvili,R,188,RUS,28.8925393566,58,779,104468,,,Gilles Simon,R,183,FRA,29.2950034223,28,1315,4-6 6-4 6-4,3,R64,163,5,2,113,60,39,23,15,5,10,4,3,111,65,42,18,15,5,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,2,104665,,,Pablo Andujar,R,180,ESP,28.2217659138,36,1116,104273,,,Edouard Roger Vasselin,R,188,FRA,30.3764544832,42,1035,2-6 7-5 7-6(5),3,R64,156,5,4,110,67,41,25,16,6,11,0,2,113,68,48,19,16,7,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,3,104312,,,Andreas Seppi,R,190,ITA,30.1437371663,35,1150,104022,13,,Mikhail Youzhny,R,183,RUS,31.8028747433,15,2090,6-3 7-6(4),3,R64,121,2,0,79,51,37,17,11,6,7,3,2,91,66,43,10,10,9,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,4,105777,12,,Grigor Dimitrov,R,188,BUL,22.9130732375,14,2130,104719,,,Marcel Granollers,R,190,ESP,28.0054757016,32,1215,6-2 4-6 6-2,3,R64,122,5,2,69,44,32,16,13,0,2,1,3,98,58,40,12,13,5,10
2014-410,Monte Carlo Masters,Clay,56,M,20140413,5,105077,,Q,Albert Ramos,L,188,ESP,26.2395619439,101,569,103813,,,Jarkko Nieminen,L,185,FIN,32.7255304586,46,1000,6-2 7-5,3,R64,82,5,0,59,42,27,11,10,3,5,1,1,57,33,16,11,10,4,9
2014-410,Monte Carlo Masters,Clay,56,M,20140413,6,104871,,,Jeremy Chardy,R,188,FRA,27.1676933607,48,970,104997,,,Igor Sijsling,R,190,NED,26.6557152635,55,831,1-6 6-2 7-6(5),3,R64,127,5,6,97,43,33,20,13,5,10,4,4,96,54,34,20,14,6,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,7,105227,,,Marin Cilic,R,198,CRO,25.5414099932,27,1330,104594,,LL,Marinko Matosevic,R,194,AUS,28.681724846,66,704,6-1 3-6 6-2,3,R64,103,9,2,64,37,32,9,12,1,4,5,3,87,50,23,22,12,7,13
2014-410,Monte Carlo Masters,Clay,56,M,20140413,8,103917,,,Nicolas Mahut,R,190,FRA,32.2272416153,40,1042,106233,,WC,Dominic Thiem,R,,AUT,20.6105407255,84,635,4-6 6-3 6-2,3,R64,127,11,4,102,62,48,16,14,10,12,1,2,96,66,38,17,13,7,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,9,104597,15,,Nicolas Almagro,R,183,ESP,28.6461327858,20,1750,103908,,Q,Paul Henri Mathieu,R,185,FRA,32.2518822724,113,534,6-3 6-2,3,R64,65,4,1,46,25,22,11,8,1,1,0,2,55,34,21,8,9,2,6
2014-410,Monte Carlo Masters,Clay,56,M,20140413,10,103990,11,,Tommy Robredo,R,180,ESP,31.9534565366,18,1890,105676,,Q,David Goffin,R,163,BEL,23.3511293634,105,561,6-4 6-1,3,R64,83,3,2,67,43,29,14,9,8,9,1,2,49,30,19,6,8,7,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,11,103898,,,Julien Benneteau,R,185,FRA,32.3148528405,51,935,103781,,,Jurgen Melzer,L,183,AUT,32.8952772074,60,735,6-4 3-6 6-4,3,R64,121,4,4,83,57,40,15,15,2,5,3,7,92,57,40,16,14,5,8
2014-410,Monte Carlo Masters,Clay,56,M,20140413,12,104229,,,Yen Hsun Lu,R,180,TPE,30.6666666667,52,930,105643,,,Federico Delbonis,L,190,ARG,23.523613963,44,1009,7-6(5) 6-1,3,R64,83,1,0,65,45,30,14,10,5,7,2,4,64,41,26,9,9,3,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,13,104259,,,Philipp Kohlschreiber,R,178,GER,30.4941820671,25,1510,104620,,WC,Simone Bolelli,R,183,ITA,28.514715948,329,135,6-3 6-4,3,R64,76,2,1,59,37,28,15,10,0,0,2,1,62,42,25,14,9,1,3
2014-410,Monte Carlo Masters,Clay,56,M,20140413,14,105138,,,Roberto Bautista Agut,R,,ESP,25.9986310746,45,1000,105577,,,Vasek Pospisil,R,193,CAN,23.8083504449,29,1290,6-2 6-2,3,R64,83,1,0,60,43,31,9,8,5,5,2,5,61,40,23,8,8,6,10
2014-410,Monte Carlo Masters,Clay,56,M,20140413,15,104926,10,,Fabio Fognini,R,178,ITA,26.8911704312,13,2400,105311,,,Joao Sousa,R,,POR,25.0403832991,39,1050,5-7 7-5 6-4,3,R64,141,1,3,100,54,33,26,17,4,9,0,0,109,69,37,25,17,3,9
2014-410,Monte Carlo Masters,Clay,56,M,20140413,16,103566,,Q,Michael Llodra,L,190,FRA,33.9055441478,147,381,105668,16,,Jerzy Janowicz,R,203,POL,23.4168377823,21,1715,6-4 6-2,3,R64,66,4,1,46,32,27,8,9,2,3,1,7,61,31,22,9,9,3,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,17,104586,,,Lukas Rosol,R,196,CZE,28.7227926078,47,971,105539,,Q,Evgeny Donskoy,R,185,RUS,23.9315537303,108,556,7-5 6-1,3,R64,68,2,2,54,33,25,12,9,2,3,2,0,60,41,21,9,10,2,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,18,103285,,,Radek Stepanek,R,185,CZE,35.3785078713,41,1040,103333,,,Ivo Karlovic,R,208,CRO,35.1238877481,53,892,6-1 6-2,3,R64,58,1,3,42,25,21,12,8,1,1,2,4,46,25,16,7,7,7,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,19,104098,,,Dmitry Tursunov,R,185,RUS,31.3374401095,33,1200,104898,,,Robin Haase,R,190,NED,27.022587269,50,947,6-1 5-7 6-3,3,R64,108,7,1,99,62,45,15,14,8,11,8,4,79,52,34,11,14,2,8
2014-410,Monte Carlo Masters,Clay,56,M,20140413,20,104198,,,Guillermo Garcia Lopez,R,188,ESP,30.8610540726,38,1071,104112,,WC,Benjamin Balleret,R,185,MON,31.2443531828,275,167,7-5 6-2,3,R64,78,0,4,52,31,28,13,10,1,1,3,1,69,38,20,18,10,6,9
2014-410,Monte Carlo Masters,Clay,56,M,20140413,21,105238,17,,Alexandr Dolgopolov,R,180,UKR,25.4318959617,22,1690,105208,,,Ernests Gulbis,R,190,LAT,25.620807666,23,1655,6-2 6-4,3,R64,82,5,1,54,24,20,17,9,1,2,7,7,77,40,28,13,9,7,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,22,104792,,,Gael Monfils,R,193,FRA,27.6167008898,24,1555,104731,14,,Kevin Anderson,R,203,RSA,27.9069130732,19,1835,6-4 7-6(4),3,R64,92,7,0,61,36,31,18,11,0,0,6,2,82,54,35,18,11,6,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,23,105807,,LL,Pablo Carreno Busta,R,,ESP,22.7570157426,62,730,104471,,,Ivan Dodig,R,183,CRO,29.2785763176,37,1110,6-3 6-3,3,R64,65,4,1,41,21,19,17,9,0,0,3,3,60,32,23,12,9,5,8
2014-410,Monte Carlo Masters,Clay,56,M,20140413,24,103656,,Q,Albert Montanes,R,175,ESP,33.3798767967,57,810,105332,,,Benoit Paire,R,196,FRA,24.9336071184,34,1155,7-5 4-6 6-2,3,R64,118,3,1,89,61,44,18,15,4,6,5,6,109,52,39,24,15,11,15
2014-410,Monte Carlo Masters,Clay,56,M,20140413,25,104745,1,,Rafael Nadal,L,185,ESP,27.8631074606,1,13730,104559,,Q,Teymuraz Gabashvili,R,188,RUS,28.8925393566,58,779,6-4 6-1,3,R32,73,2,0,52,39,31,3,9,2,4,1,2,42,21,10,6,8,0,5
2014-410,Monte Carlo Masters,Clay,56,M,20140413,26,104312,,,Andreas Seppi,R,190,ITA,30.1437371663,35,1150,104665,,,Pablo Andujar,R,180,ESP,28.2217659138,36,1116,7-6(5) 5-7 6-4,3,R32,169,10,1,122,64,45,31,17,12,15,5,2,112,82,53,16,17,6,9
2014-410,Monte Carlo Masters,Clay,56,M,20140413,27,105777,12,,Grigor Dimitrov,R,188,BUL,22.9130732375,14,2130,105077,,Q,Albert Ramos,L,188,ESP,26.2395619439,101,569,4-6 6-3 6-4,3,R32,121,8,2,76,48,42,17,15,0,1,3,1,83,53,35,19,14,3,5
2014-410,Monte Carlo Masters,Clay,56,M,20140413,28,103970,6,,David Ferrer,R,175,ESP,32.0328542094,6,4640,104871,,,Jeremy Chardy,R,188,FRA,27.1676933607,48,970,6-3 6-0,3,R32,66,0,3,45,29,25,8,8,0,1,0,5,46,15,5,15,7,4,9
2014-410,Monte Carlo Masters,Clay,56,M,20140413,29,104527,3,,Stanislas Wawrinka,R,183,SUI,29.0458590007,3,5760,105227,,,Marin Cilic,R,198,CRO,25.5414099932,27,1330,6-0 6-2,3,R32,46,3,1,34,23,18,10,7,0,0,0,1,36,17,12,3,7,2,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,30,104597,15,,Nicolas Almagro,R,183,ESP,28.6461327858,20,1750,103917,,,Nicolas Mahut,R,190,FRA,32.2272416153,40,1042,7-6(3) 6-3,3,R32,96,7,1,86,51,41,18,11,4,4,2,1,66,42,32,10,10,1,2
2014-410,Monte Carlo Masters,Clay,56,M,20140413,31,103990,11,,Tommy Robredo,R,180,ESP,31.9534565366,18,1890,103898,,,Julien Benneteau,R,185,FRA,32.3148528405,51,935,4-6 6-0 6-1,3,R32,92,4,0,65,46,32,14,12,5,7,1,0,70,57,29,5,11,6,12
2014-410,Monte Carlo Masters,Clay,56,M,20140413,32,105683,8,,Milos Raonic,R,196,CAN,23.2963723477,10,2580,104229,,,Yen Hsun Lu,R,180,TPE,30.6666666667,52,930,6-7(4) 6-2 6-1,3,R32,119,19,3,84,53,43,18,14,2,3,4,6,107,76,41,16,13,14,19
2014-410,Monte Carlo Masters,Clay,56,M,20140413,33,104542,9,,Jo Wilfried Tsonga,R,188,FRA,28.9911019849,12,2550,104259,,,Philipp Kohlschreiber,R,178,GER,30.4941820671,25,1510,6-4 1-6 6-4,3,R32,113,4,0,68,41,31,14,13,0,2,3,1,95,51,37,23,14,5,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,34,104926,10,,Fabio Fognini,R,178,ITA,26.8911704312,13,2400,105138,,,Roberto Bautista Agut,R,,ESP,25.9986310746,45,1000,7-6(6) 6-4,3,R32,104,2,5,77,43,28,14,11,0,5,0,4,73,53,31,6,11,1,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,35,104586,,,Lukas Rosol,R,196,CZE,28.7227926078,47,971,103566,,Q,Michael Llodra,L,190,FRA,33.9055441478,147,381,6-4 6-4,3,R32,62,7,2,56,38,29,11,10,3,4,2,1,61,41,28,8,10,4,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,36,103819,4,,Roger Federer,R,185,SUI,32.681724846,4,5355,103285,,,Radek Stepanek,R,185,CZE,35.3785078713,41,1040,6-1 6-2,3,R32,52,2,1,42,33,29,4,8,2,2,0,5,41,25,14,7,7,0,4
2014-410,Monte Carlo Masters,Clay,56,M,20140413,37,104607,5,,Tomas Berdych,R,196,CZE,28.5722108145,5,4720,104098,,,Dmitry Tursunov,R,185,RUS,31.3374401095,33,1200,7-5 6-4,3,R32,101,7,3,58,37,29,12,11,4,6,1,6,86,59,35,13,11,5,9
2014-410,Monte Carlo Masters,Clay,56,M,20140413,38,104198,,,Guillermo Garcia Lopez,R,188,ESP,30.8610540726,38,1071,105238,17,,Alexandr Dolgopolov,R,180,UKR,25.4318959617,22,1690,6-1 7-5,3,R32,78,1,1,56,38,23,11,9,7,9,2,2,56,24,12,12,10,3,9
2014-410,Monte Carlo Masters,Clay,56,M,20140413,39,105807,,LL,Pablo Carreno Busta,R,,ESP,22.7570157426,62,730,104792,,,Gael Monfils,R,193,FRA,27.6167008898,24,1555,6-3 7-6(6),3,R32,98,2,2,84,53,36,16,10,7,9,5,4,69,44,26,13,11,3,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,40,104925,2,,Novak Djokovic,R,188,SRB,26.8966461328,2,11680,103656,,Q,Albert Montanes,R,175,ESP,33.3798767967,57,810,6-1 6-0,3,R32,45,5,0,41,29,24,7,7,4,4,0,1,37,21,7,6,6,7,12
2014-410,Monte Carlo Masters,Clay,56,M,20140413,41,104745,1,,Rafael Nadal,L,185,ESP,27.8631074606,1,13730,104312,,,Andreas Seppi,R,190,ITA,30.1437371663,35,1150,6-1 6-3,3,R16,74,2,2,45,29,24,7,8,5,6,1,0,49,27,15,7,8,0,5
2014-410,Monte Carlo Masters,Clay,56,M,20140413,42,103970,6,,David Ferrer,R,175,ESP,32.0328542094,6,4640,105777,12,,Grigor Dimitrov,R,188,BUL,22.9130732375,14,2130,6-4 6-2,3,R16,96,0,0,58,36,21,14,9,2,4,1,1,70,35,21,15,9,8,13
2014-410,Monte Carlo Masters,Clay,56,M,20140413,43,104527,3,,Stanislas Wawrinka,R,183,SUI,29.0458590007,3,5760,104597,15,,Nicolas Almagro,R,183,ESP,28.6461327858,20,1750, W/O,3,R16,,,,,,,,,,,,,,,,,,,
2014-410,Monte Carlo Masters,Clay,56,M,20140413,44,105683,8,,Milos Raonic,R,196,CAN,23.2963723477,10,2580,103990,11,,Tommy Robredo,R,180,ESP,31.9534565366,18,1890,6-4 6-3,3,R16,73,7,2,53,29,27,14,10,0,0,1,1,49,33,18,14,9,4,6
2014-410,Monte Carlo Masters,Clay,56,M,20140413,45,104542,9,,Jo Wilfried Tsonga,R,188,FRA,28.9911019849,12,2550,104926,10,,Fabio Fognini,R,178,ITA,26.8911704312,13,2400,5-7 6-3 6-0,3,R16,116,6,2,86,49,36,19,14,7,10,1,3,75,51,30,9,13,2,8
2014-410,Monte Carlo Masters,Clay,56,M,20140413,46,103819,4,,Roger Federer,R,185,SUI,32.681724846,4,5355,104586,,,Lukas Rosol,R,196,CZE,28.7227926078,47,971,6-4 6-1,3,R16,58,6,1,53,31,28,9,9,3,4,0,1,43,25,14,6,8,0,4
2014-410,Monte Carlo Masters,Clay,56,M,20140413,47,104198,,,Guillermo Garcia Lopez,R,188,ESP,30.8610540726,38,1071,104607,5,,Tomas Berdych,R,196,CZE,28.5722108145,5,4720,4-6 6-3 6-1,3,R16,126,0,1,77,59,41,7,13,2,5,6,2,85,42,28,16,13,4,10
2014-410,Monte Carlo Masters,Clay,56,M,20140413,48,104925,2,,Novak Djokovic,R,188,SRB,26.8966461328,2,11680,105807,,LL,Pablo Carreno Busta,R,,ESP,22.7570157426,62,730,6-0 6-1,3,R16,48,2,0,34,25,19,9,7,0,0,0,0,38,22,8,6,6,2,7
2014-410,Monte Carlo Masters,Clay,56,M,20140413,49,103970,6,,David Ferrer,R,175,ESP,32.0328542094,6,4640,104745,1,,Rafael Nadal,L,185,ESP,27.8631074606,1,13730,7-6(1) 6-4,3,QF,134,1,1,90,55,33,20,11,7,10,1,2,80,49,29,14,11,6,10
2014-410,Monte Carlo Masters,Clay,56,M,20140413,50,104527,3,,Stanislas Wawrinka,R,183,SUI,29.0458590007,3,5760,105683,8,,Milos Raonic,R,196,CAN,23.2963723477,10,2580,7-6(5) 6-2,3,QF,91,5,3,63,30,24,22,10,0,0,6,0,62,38,28,14,10,1,3
2014-410,Monte Carlo Masters,Clay,56,M,20140413,51,103819,4,,Roger Federer,R,185,SUI,32.681724846,4,5355,104542,9,,Jo Wilfried Tsonga,R,188,FRA,28.9911019849,12,2550,2-6 7-6(6) 6-1,3,QF,146,4,0,92,61,42,18,14,2,4,3,2,139,93,57,22,13,17,19
2014-410,Monte Carlo Masters,Clay,56,M,20140413,52,104925,2,,Novak Djokovic,R,188,SRB,26.8966461328,2,11680,104198,,,Guillermo Garcia Lopez,R,188,ESP,30.8610540726,38,1071,4-6 6-3 6-1,3,QF,132,6,1,87,55,41,16,13,3,5,0,1,93,55,33,18,13,6,11
2014-410,Monte Carlo Masters,Clay,56,M,20140413,53,104527,3,,Stanislas Wawrinka,R,183,SUI,29.0458590007,3,5760,103970,6,,David Ferrer,R,175,ESP,32.0328542094,6,4640,6-1 7-6(3),3,SF,90,6,1,66,34,29,18,10,2,2,1,2,65,39,27,13,9,4,6
2014-410,Monte Carlo Masters,Clay,56,M,20140413,54,103819,4,,Roger Federer,R,185,SUI,32.681724846,4,5355,104925,2,,Novak Djokovic,R,188,SRB,26.8966461328,2,11680,7-5 6-2,3,SF,75,3,1,57,40,33,10,10,2,2,2,0,59,40,24,12,10,2,5
2014-410,Monte Carlo Masters,Clay,56,M,20140413,55,104527,3,,Stanislas Wawrinka,R,183,SUI,29.0458590007,3,5760,103819,4,,Roger Federer,R,185,SUI,32.681724846,4,5355,4-6 7-6(5) 6-2,3,F,134,5,2,93,54,43,22,15,1,3,3,1,103,69,51,15,15,4,7
2014-496,Marseille,Hard,28,A,20140217,1,104882,,,Blaz Kavcic,R,188,SLO,26.9568788501,116,484,106423,,WC,Thanasi Kokkinakis,R,,AUS,17.8562628337,397,98,6-4 6-2,3,R32,77,6,1,57,36,28,13,9,3,3,7,5,57,34,24,10,9,2,5
2014-496,Marseille,Hard,28,A,20140217,2,104735,,,Tobias Kamke,R,180,GER,27.7453798768,89,616,106378,,WC,Kyle Edmund,R,,GBR,19.1101984942,322,136,7-5 6-1,3,R32,92,7,0,71,36,26,20,9,6,6,2,3,65,35,24,12,10,1,5
2014-496,Marseille,Hard,28,A,20140217,3,104471,5,,Ivan Dodig,R,183,CRO,29.1252566735,34,1145,105874,,WC,Albano Olivetti,R,203,FRA,22.2340862423,194,260,7-5 6-2,3,R32,96,11,4,83,53,39,15,10,11,11,13,5,69,38,25,15,10,4,7
2014-496,Marseille,Hard,28,A,20140217,4,105138,,,Roberto Bautista Agut,R,,ESP,25.8453114305,51,885,104460,,,Dustin Brown,R,196,GER,29.1937029432,94,596,7-5 4-6 6-3,3,R32,120,3,2,99,68,53,14,16,6,8,8,3,103,58,41,24,15,9,12
2014-496,Marseille,Hard,28,A,20140217,5,105575,,Q,Ricardas Berankis,R,175,LTU,23.6605065024,149,361,104225,,,Jan Hajek,R,180,CZE,30.5325119781,111,505,6-5 RET,3,R32,44,3,0,30,16,14,4,5,1,3,0,0,34,27,12,6,6,2,5
2014-496,Marseille,Hard,28,A,20140217,6,103917,8,,Nicolas Mahut,R,190,FRA,32.0739219713,41,1005,104932,,,Kenny De Schepper,L,203,FRA,26.7241615332,83,645,7-6(2) 6-3,3,R32,87,4,6,70,39,32,18,11,0,0,11,6,61,39,30,11,10,1,2
2014-496,Marseille,Hard,28,A,20140217,7,103898,7,,Julien Benneteau,R,185,FRA,32.1615331964,67,730,104619,,,Jesse Huta Galung,R,188,NED,28.3668720055,95,591,6-1 6-4,3,R32,60,11,4,54,30,24,16,9,4,4,3,2,44,28,19,5,8,1,4
2014-496,Marseille,Hard,28,A,20140217,8,105526,,,Jan Lennard Struff,R,,GER,23.8165639973,117,481,104095,,Q,David Guez,R,185,FRA,31.1950718686,171,301,3-6 6-1 6-1,3,R32,96,8,4,60,30,26,12,11,2,4,4,1,88,53,32,11,12,7,13
